Identifier,StructureData,,,,,
Entry ID,Experimental Method,Deposition Date,PDB ID,Refinement Resolution (Å),Stucture Keywords,
"6MA1","X-RAY DIFFRACTION","2018-08-25","6MA1","2.75","transferase/transferase inhibitor"
"6MA2","X-RAY DIFFRACTION","2018-08-25","6MA2","2.1","transferase/transferase inhibitor"
"6MA3","X-RAY DIFFRACTION","2018-08-25","6MA3","2","transferase/transferase inhibitor"
"6MA4","X-RAY DIFFRACTION","2018-08-25","6MA4","2","transferase/transferase inhibitor"
"6MA5","X-RAY DIFFRACTION","2018-08-25","6MA5","2","transferase/transferase inhibitor"
"6MAC","X-RAY DIFFRACTION","2018-08-27","6MAC","2.34","SIGNALING PROTEIN"
"6MAJ","X-RAY DIFFRACTION","2018-08-27","6MAJ","2.139","antitumor protein/inhibitor"
"6MAK","X-RAY DIFFRACTION","2018-08-27","6MAK","2.13","antitumor protein/transferase"
"6MAY","X-RAY DIFFRACTION","2018-08-29","6MAY","2.05","TRANSFERASE"
"6MAZ","X-RAY DIFFRACTION","2018-08-29","6MAZ","1.55","TRANSFERASE"
"6MB0","X-RAY DIFFRACTION","2018-08-29","6MB0","1.55","TRANSFERASE"
"6MB1","X-RAY DIFFRACTION","2018-08-29","6MB1","1.5","TRANSFERASE"
"6MB4","X-RAY DIFFRACTION","2018-08-29","6MB4","2.302","TRANSFERASE/ANTIBIOTIC"
"6MB5","X-RAY DIFFRACTION","2018-08-29","6MB5","2.2","TRANSFERASE/ANTIBIOTIC"
"6MB6","X-RAY DIFFRACTION","2018-08-29","6MB6","2.25","TRANSFERASE"
"6MB7","X-RAY DIFFRACTION","2018-08-29","6MB7","2.2","TRANSFERASE/ANTIBIOTIC"
"6MB8","X-RAY DIFFRACTION","2018-08-29","6MB8","1.6","TRANSFERASE/ANTIBIOTIC"
"6MB9","X-RAY DIFFRACTION","2018-08-29","6MB9","2.5","TRANSFERASE/ANTIBIOTIC"
"6MBJ","X-RAY DIFFRACTION","2018-08-30","6MBJ","1.78","TRANSFERASE/STRUCTURAL PROTEIN"
"6MBK","X-RAY DIFFRACTION","2018-08-30","6MBK","1.69","TRANSFERASE/STRUCTURAL PROTEIN"
"6MBL","X-RAY DIFFRACTION","2018-08-30","6MBL","2.197","TRANSFERASE/STRUCTURAL PROTEIN"
"6MBO","X-RAY DIFFRACTION","2018-08-30","6MBO","1.591","TRANSFERASE/TRANSFERASE INHIBITOR"
"6MBP","X-RAY DIFFRACTION","2018-08-30","6MBP","1.947","TRANSFERASE/TRANSFERASE INHBITOR"
"6MCP","X-RAY DIFFRACTION","2018-09-01","6MCP","2.5","TRANSFERASE"
"6MCQ","X-RAY DIFFRACTION","2018-09-01","6MCQ","2.57","TRANSFERASE"
"6MDE","X-RAY DIFFRACTION","2018-09-04","6MDE","2.1","TRANSFERASE"
"6MDF","X-RAY DIFFRACTION","2018-09-04","6MDF","2.46","TRANSFERASE"
"6MDY","X-RAY DIFFRACTION","2018-09-05","6MDY","2.55","HYDROLASE"
"6MEP","X-RAY DIFFRACTION","2018-09-06","6MEP","2.893","Transferase/Transferase Inhibitor"
"6MF4","X-RAY DIFFRACTION","2018-09-09","6MF4","1.8","CELL CYCLE, Transferase"
"6MF5","X-RAY DIFFRACTION","2018-09-09","6MF5","2.7","CELL CYCLE, Transferase"
"6MF6","X-RAY DIFFRACTION","2018-09-09","6MF6","3.4","CELL CYCLE, Transferase"
"6MFB","X-RAY DIFFRACTION","2018-09-10","6MFB","2.5","TRANSFERASE"
"6MFK","X-RAY DIFFRACTION","2018-09-11","6MFK","1.65","TRANSFERASE"
"6MFM","X-RAY DIFFRACTION","2018-09-11","6MFM","1.9","TRANSFERASE"
"6MFU","X-RAY DIFFRACTION","2018-09-12","6MFU","1.6","HYDROLASE"
"6MG9","SOLUTION NMR","2018-09-13","6MG9",,"STRUCTURAL PROTEIN"
"6MHB","X-RAY DIFFRACTION","2018-09-17","6MHB","2.75","Transferase/Transferase Inhibitor"
"6MHC","X-RAY DIFFRACTION","2018-09-17","6MHC","2","Transferase/Transferase Inhibitor"
"6MHD","X-RAY DIFFRACTION","2018-09-17","6MHD","2.16","Transferase/Transferase Inhibitor"
"6MHP","X-RAY DIFFRACTION","2018-09-18","6MHP","1.73","TRANSFERASE"
"6MHT","X-RAY DIFFRACTION","1998-08-05","6MHT","2.05","TRANSFERASE/DNA"
"6MI6","X-RAY DIFFRACTION","2018-09-19","6MI6","2.95","SIGNALING PROTEIN"
"6MIB","X-RAY DIFFRACTION","2018-09-19","6MIB","1.8","CELL ADHESION"
"6MIG","X-RAY DIFFRACTION","2018-09-19","6MIG","1.7","HYDROLASE/DNA"
"6MIH","X-RAY DIFFRACTION","2018-09-19","6MIH","1.6","HYDROLASE/DNA"
"6MIK","X-RAY DIFFRACTION","2018-09-19","6MIK","1.7","HYDROLASE/DNA"
"6MIW","X-RAY DIFFRACTION","2018-09-20","6MIW","2","LIGASE"
"6MJU","X-RAY DIFFRACTION","2018-09-22","6MJU","2.45","TRANSFERASE/TRANSFERASE INHIBITOR"
"6MJW","X-RAY DIFFRACTION","2018-09-23","6MJW","2.405","TRANSFERASE/TRANSFERASE INHIBITOR"
"6MJX","X-RAY DIFFRACTION","2018-09-23","6MJX","2.6","TRANSFERASE/TRANSFERASE INHIBITOR"
"6MK2","X-RAY DIFFRACTION","2018-09-24","6MK2","3.35","TRANSFERASE"
"6MKH","X-RAY DIFFRACTION","2018-09-25","6MKH","2.62","protein binding/antibiotic"
"6MKI","X-RAY DIFFRACTION","2018-09-25","6MKI","2.984","protein binding/antibiotic"
