Identifier,StructureData,,,,,
Entry ID,Experimental Method,Deposition Date,PDB ID,Refinement Resolution (Å),Stucture Keywords,
"3R8P","X-RAY DIFFRACTION","2011-03-24","3R8P","1.8","TRANSFERASE/TRANSFERASE INHIBITOR"
"3R8R","X-RAY DIFFRACTION","2011-03-24","3R8R","1.9","TRANSFERASE"
"3R8U","X-RAY DIFFRACTION","2011-03-24","3R8U","2","TRANSFERASE/TRANSFERASE INHIBITOR"
"3R8V","X-RAY DIFFRACTION","2011-03-24","3R8V","1.9","TRANSFERASE/TRANSFERASE INHIBITOR"
"3R8X","X-RAY DIFFRACTION","2011-03-24","3R8X","2.256","TRANSFERASE"
"3R8Y","X-RAY DIFFRACTION","2011-03-24","3R8Y","1.7","TRANSFERASE"
"3R8Z","X-RAY DIFFRACTION","2011-03-24","3R8Z","1.85","TRANSFERASE/TRANSFERASE INHIBITOR"
"3R97","X-RAY DIFFRACTION","2011-03-25","3R97","2.3","TRANSFERASE"
"3R9A","X-RAY DIFFRACTION","2011-03-25","3R9A","2.35","TRANSFERASE/TRANSPORT PROTEIN"
"3R9D","X-RAY DIFFRACTION","2011-03-25","3R9D","1.95","TRANSFERASE/TRANSFERASE INHIBITOR"
"3R9H","X-RAY DIFFRACTION","2011-03-25","3R9H","2.1","TRANSFERASE/TRANSFERASE INHIBITOR"
"3R9L","X-RAY DIFFRACTION","2011-03-25","3R9L","2.65","TRANSFERASE"
"3R9N","X-RAY DIFFRACTION","2011-03-25","3R9N","1.75","TRANSFERASE/TRANSFERASE INHIBITOR"
"3R9O","X-RAY DIFFRACTION","2011-03-25","3R9O","1.9","TRANSFERASE/TRANSFERASE INHIBITOR"
"3R9P","X-RAY DIFFRACTION","2011-03-25","3R9P","1.9","TRANSFERASE"
"3R9X","X-RAY DIFFRACTION","2011-03-26","3R9X","2.8","HYDROLASE/TRANSFERASE/RNA"
"3RAH","X-RAY DIFFRACTION","2011-03-28","3RAH","1.75","TRANSFERASE/TRANSFERASE INHIBITOR"
"3RAI","X-RAY DIFFRACTION","2011-03-28","3RAI","1.7","TRANSFERASE/TRANSFERASE INHIBITOR"
"3RAJ","X-RAY DIFFRACTION","2011-03-28","3RAJ","3.044","HYDROLASE/IMMUNE SYSTEM"
"3RAK","X-RAY DIFFRACTION","2011-03-28","3RAK","1.75","TRANSFERASE/TRANSFERASE INHIBITOR"
"3RAL","X-RAY DIFFRACTION","2011-03-28","3RAL","1.75","TRANSFERASE/TRANSFERASE INHIBITOR"
"3RAQ","X-RAY DIFFRACTION","2011-03-28","3RAQ","2.25","TRANSFERASE/DNA"
"3RAW","X-RAY DIFFRACTION","2011-03-28","3RAW","2.09","TRANSFERASE"
"3RAX","X-RAY DIFFRACTION","2011-03-28","3RAX","1.891","TRANSFERASE/DNA"
"3RAY","X-RAY DIFFRACTION","2011-03-28","3RAY","1.73","TRANSCRIPTION"
"3RB0","X-RAY DIFFRACTION","2011-03-28","3RB0","3.225","TRANSFERASE/DNA"
"3RB3","X-RAY DIFFRACTION","2011-03-28","3RB3","2.8","TRANSFERASE/DNA"
"3RB4","X-RAY DIFFRACTION","2011-03-28","3RB4","2.805","TRANSFERASE/DNA"
"3RB6","X-RAY DIFFRACTION","2011-03-28","3RB6","2.7","TRANSFERASE/DNA"
"3RB9","X-RAY DIFFRACTION","2011-03-29","3RB9","3","TRANSFERASE"
"3RBA","X-RAY DIFFRACTION","2011-03-29","3RBA","1.59","TRANSFERASE"
"3RBB","X-RAY DIFFRACTION","2011-03-29","3RBB","2.35","VIRAL PROTEIN, PROTEIN BINDING"
"3RBD","X-RAY DIFFRACTION","2011-03-29","3RBD","2.502","TRANSFERASE/DNA"
"3RBE","X-RAY DIFFRACTION","2011-03-29","3RBE","2.8","TRANSFERASE/DNA"
"3RBT","X-RAY DIFFRACTION","2011-03-29","3RBT","2.2","TRANSFERASE"
"3RC0","X-RAY DIFFRACTION","2011-03-30","3RC0","2.19","TRANSFERASE"
"3RCD","X-RAY DIFFRACTION","2011-03-30","3RCD","3.21","TRANSFERASE/TRANSFERASE INHIBITOR"
"3RCE","X-RAY DIFFRACTION","2011-03-31","3RCE","3.4","Transferase/Peptide"
"3RCJ","X-RAY DIFFRACTION","2011-03-31","3RCJ","1.7","TRANSFERASE/TRANSFERASE INHIBITOR"
"3RCZ","X-RAY DIFFRACTION","2011-03-31","3RCZ","1.9","protein binding/Ligase"
"3RDJ","X-RAY DIFFRACTION","2011-04-01","3RDJ","1.9","TRANSFERASE"
"3RDP","X-RAY DIFFRACTION","2011-04-01","3RDP","2.8","TRANSFERASE"
"3RE4","X-RAY DIFFRACTION","2011-04-02","3RE4","1.997","TRANSFERASE/ANTIBIOTIC"
"3RE9","X-RAY DIFFRACTION","2011-04-04","3RE9","2.4","TRANSFERASE"
"3REA","X-RAY DIFFRACTION","2011-04-04","3REA","2","PROTEIN BINDING"
"3REB","X-RAY DIFFRACTION","2011-04-04","3REB","3.45","PROTEIN BINDING"
"3REE","X-RAY DIFFRACTION","2011-04-04","3REE","1.76","METAL BINDING PROTEIN"
"3REO","X-RAY DIFFRACTION","2011-04-04","3REO","1.9","TRANSFERASE"
"3RF9","X-RAY DIFFRACTION","2011-04-05","3RF9","2.2","OXIDOREDUCTASE"
"3RFA","X-RAY DIFFRACTION","2011-04-05","3RFA","2.05","OXIDOREDUCTASE"
"3RFF","X-RAY DIFFRACTION","2011-04-06","3RFF","1.76","TRANSFERASE"
"3RG2","X-RAY DIFFRACTION","2011-04-07","3RG2","3.1","LIGASE"
"3RG9","X-RAY DIFFRACTION","2011-04-08","3RG9","2","OXIDOREDUCTASE/OXIDOREDUCTASE INHIBITOR"
"3RGF","X-RAY DIFFRACTION","2011-04-08","3RGF","2.2","TRANSFERASE,TRANSCRIPTION"
"3RGI","X-RAY DIFFRACTION","2011-04-08","3RGI","1.51","TRANSFERASE"
"3RGX","X-RAY DIFFRACTION","2011-04-11","3RGX","2.47","TRANSFERASE"
"3RGZ","X-RAY DIFFRACTION","2011-04-11","3RGZ","2.281","TRANSFERASE"
"3RH0","X-RAY DIFFRACTION","2011-04-11","3RH0","1.724","OXIDOREDUCTASE"
"3RH4","X-RAY DIFFRACTION","2011-04-11","3RH4","1.918","TRANSFERASE/DNA"
"3RH5","X-RAY DIFFRACTION","2011-04-11","3RH5","2.096","TRANSFERASE/DNA"
"3RH6","X-RAY DIFFRACTION","2011-04-11","3RH6","2.048","TRANSFERASE/DNA"
"3RHK","X-RAY DIFFRACTION","2011-04-11","3RHK","1.94","TRANSFERASE/TRANSFERASE INHIBITOR"
"3RHS","X-RAY DIFFRACTION","2011-04-12","3RHS","1.59","TRANSFERASE"
"3RHX","X-RAY DIFFRACTION","2011-04-12","3RHX","2.01","TRANSFERASE/TRANSFERASE INHIBITOR"
