Identifier,StructureData,,,,,
Entry ID,Experimental Method,Deposition Date,PDB ID,Refinement Resolution (Å),Stucture Keywords,
"5BS0","X-RAY DIFFRACTION","2015-06-01","5BS0","2.4","IMMUNE SYSTEM"
"5BS5","X-RAY DIFFRACTION","2015-06-01","5BS5","2.49","TRANSFERASE"
"5BSB","X-RAY DIFFRACTION","2015-06-01","5BSB","1.85","TRANSFERASE"
"5BSK","X-RAY DIFFRACTION","2015-06-02","5BSK","2.61","TRANSFERASE/TRANSFERASE Inhibitor"
"5BT3","X-RAY DIFFRACTION","2015-06-02","5BT3","1.05","TRANSCRIPTION"
"5BT8","X-RAY DIFFRACTION","2015-06-02","5BT8","2.3","TRANSFERASE"
"5BTR","X-RAY DIFFRACTION","2015-06-03","5BTR","3.2","HYDROLASE/SUBSTRATE"
"5BUE","X-RAY DIFFRACTION","2015-06-03","5BUE","2.4","Transferase/Transferase inhibitor"
"5BUF","X-RAY DIFFRACTION","2015-06-03","5BUF","2.37","TRANSFERASE"
"5BUI","X-RAY DIFFRACTION","2015-06-03","5BUI","2.12","Transferase/Transferase inhibitor"
"5BUJ","X-RAY DIFFRACTION","2015-06-03","5BUJ","1.85","Transferase/Transferase inhibitor"
"5BV6","X-RAY DIFFRACTION","2015-06-04","5BV6","1.94","TRANSFERASE"
"5BV7","X-RAY DIFFRACTION","2015-06-04","5BV7","2.45","HYDROLASE/IMMUNE SYSTEM"
"5BVC","X-RAY DIFFRACTION","2015-06-05","5BVC","2","TRANSFERASE"
"5BVD","X-RAY DIFFRACTION","2015-06-05","5BVD","1.9","TRANSFERASE/TRANSFERASE Inhibitor"
"5BVE","X-RAY DIFFRACTION","2015-06-05","5BVE","2","TRANSFERASE/TRANSFERASE Inhibitor"
"5BVF","X-RAY DIFFRACTION","2015-06-05","5BVF","1.9","TRANSFERASE/TRANSFERASE Inhibitor"
"5BVK","X-RAY DIFFRACTION","2015-06-05","5BVK","2.29","TRANSFERASE"
"5BVN","X-RAY DIFFRACTION","2015-06-05","5BVN","2.21","TRANSFERASE"
"5BVO","X-RAY DIFFRACTION","2015-06-05","5BVO","1.98","TRANSFERASE"
"5BVW","X-RAY DIFFRACTION","2015-06-05","5BVW","1.94","TRANSFERASE"
"5BWJ","X-RAY DIFFRACTION","2015-06-08","5BWJ","2.054","SIGNALING PROTEIN"
"5BWL","X-RAY DIFFRACTION","2015-06-08","5BWL","1.548","HYDROLASE"
"5BWN","X-RAY DIFFRACTION","2015-06-08","5BWN","1.942","PEPTIDE/HYDROLASE"
"5BWO","X-RAY DIFFRACTION","2015-06-08","5BWO","2.376","PEPTIDE/HYDROLASE"
"5BWR","X-RAY DIFFRACTION","2015-06-08","5BWR","2.2","TRANSFERASE"
"5BWT","X-RAY DIFFRACTION","2015-06-08","5BWT","2.2","TRANSFERASE"
"5BWU","X-RAY DIFFRACTION","2015-06-08","5BWU","2.17","TRANSFERASE"
"5BWV","X-RAY DIFFRACTION","2015-06-08","5BWV","1.86","TRANSFERASE"
"5BWW","X-RAY DIFFRACTION","2015-06-08","5BWW","1.82","TRANSFERASE"
"5BWX","X-RAY DIFFRACTION","2015-06-08","5BWX","1.703","TRANSFERASE"
"5BX0","X-RAY DIFFRACTION","2015-06-08","5BX0","2.93","TRANSFERASE"
"5BX6","X-RAY DIFFRACTION","2015-06-08","5BX6","1.89","TRANSFERASE"
"5BX7","X-RAY DIFFRACTION","2015-06-08","5BX7","1.89","TRANSFERASE"
"5BXC","X-RAY DIFFRACTION","2015-06-08","5BXC","1.4","TRANSFERASE"
"5BXI","X-RAY DIFFRACTION","2015-06-09","5BXI","1.7","TRANSFERASE"
"5BXO","X-RAY DIFFRACTION","2015-06-09","5BXO","1.334","TRANSFERASE"
"5BXU","X-RAY DIFFRACTION","2015-06-09","5BXU","1.35","TRANSFERASE"
"5BXY","X-RAY DIFFRACTION","2015-06-09","5BXY","1.75","TRANSFERASE"
"5BY0","X-RAY DIFFRACTION","2015-06-09","5BY0","1.8","TRANSFERASE"
"5BY6","X-RAY DIFFRACTION","2015-06-10","5BY6","1.9","TRANSFERASE"
"5BYA","X-RAY DIFFRACTION","2015-06-10","5BYA","1.9","TRANSFERASE"
"5BYB","X-RAY DIFFRACTION","2015-06-10","5BYB","2.3","TRANSFERASE"
"5BYC","X-RAY DIFFRACTION","2015-06-10","5BYC","1.95","TRANSFERASE"
"5BYD","X-RAY DIFFRACTION","2015-06-10","5BYD","2.1","TRANSFERASE"
"5BYE","X-RAY DIFFRACTION","2015-06-10","5BYE","1.75","TRANSFERASE"
"5BYF","X-RAY DIFFRACTION","2015-06-10","5BYF","2","TRANSFERASE"
"5BYL","X-RAY DIFFRACTION","2015-06-10","5BYL","2.15","TRANSFERASE"
"5BYT","X-RAY DIFFRACTION","2015-06-11","5BYT","2","TRANSFERASE/TRANSFERASE INHIBITOR"
"5BYV","X-RAY DIFFRACTION","2015-06-11","5BYV","2.162","TRANSFERASE"
"5BYY","X-RAY DIFFRACTION","2015-06-11","5BYY","2.79","TRANSFERASE"
"5BYZ","X-RAY DIFFRACTION","2015-06-11","5BYZ","1.65","TRANSFERASE"
"5BZ0","X-RAY DIFFRACTION","2015-06-11","5BZ0","2.1","HYDROLASE/PROTEIN BINDING"
"5BZ4","X-RAY DIFFRACTION","2015-06-11","5BZ4","2.43","TRANSFERASE"
"5C01","X-RAY DIFFRACTION","2015-06-12","5C01","2.15","TRANSFERASE"
"5C03","X-RAY DIFFRACTION","2015-06-12","5C03","1.9","TRANSFERASE"
"5C0K","X-RAY DIFFRACTION","2015-06-12","5C0K","2.2","APOPTOSIS"
"5C0L","X-RAY DIFFRACTION","2015-06-12","5C0L","2.6","LIGASE"
"5C0O","X-RAY DIFFRACTION","2015-06-12","5C0O","2.62","TRANSFERASE"
"5C1D","X-RAY DIFFRACTION","2015-06-13","5C1D","2.05","TRANSFERASE"
"5C1G","X-RAY DIFFRACTION","2015-06-13","5C1G","1.46","TRANSFERASE"
"5C1H","X-RAY DIFFRACTION","2015-06-13","5C1H","1.55","TRANSFERASE"
"5C1I","X-RAY DIFFRACTION","2015-06-14","5C1I","3.1","TRANSFERASE"
"5C1L","X-RAY DIFFRACTION","2015-06-14","5C1L","1.4","TRANSFERASE"
"5C1Q","X-RAY DIFFRACTION","2015-06-15","5C1Q","3","TRANSFERASE"
"5C1R","X-RAY DIFFRACTION","2015-06-15","5C1R","1.802","TRANSFERASE"
"5C1Z","X-RAY DIFFRACTION","2015-06-15","5C1Z","1.79","LIGASE"
"5C23","X-RAY DIFFRACTION","2015-06-15","5C23","2.37","LIGASE"
"5C24","X-RAY DIFFRACTION","2015-06-15","5C24","2.6","TRANSFERASE, HYDROLASE/INHIBITOR"
"5C25","X-RAY DIFFRACTION","2015-06-15","5C25","2.841","TRANSFERASE, HYDROLASE/INHIBITOR"
"5C26","X-RAY DIFFRACTION","2015-06-15","5C26","1.95","TRANSFERASE/INHIBITOR"
"5C27","X-RAY DIFFRACTION","2015-06-15","5C27","2.15","TRANSFERASE/INHIBITOR"
"5C2L","X-RAY DIFFRACTION","2015-06-16","5C2L","2.009","TRANSFERASE"
"5C36","X-RAY DIFFRACTION","2015-06-17","5C36","1.55","TRANSFERASE"
"5C37","X-RAY DIFFRACTION","2015-06-17","5C37","2.3","OXIDOREDUCTASE/OXIDOREDUCTASE Inhibitor"
"5C38","X-RAY DIFFRACTION","2015-06-17","5C38","1.45","TRANSFERASE"
"5C3A","X-RAY DIFFRACTION","2015-06-17","5C3A","1.33","TRANSFERASE"
"5C3B","X-RAY DIFFRACTION","2015-06-17","5C3B","1.4","TRANSFERASE"
"5C3D","X-RAY DIFFRACTION","2015-06-17","5C3D","1.39","TRANSFERASE"
"5C3E","X-RAY DIFFRACTION","2015-06-17","5C3E","3.7","TRANSFERASE/DNA/RNA"
"5C3H","X-RAY DIFFRACTION","2015-06-17","5C3H","2.65","APOPTOSIS"
"5C3K","X-RAY DIFFRACTION","2015-06-17","5C3K","2.02","APOPTOSIS"
"5C3Y","X-RAY DIFFRACTION","2015-06-17","5C3Y","2.6","TRANSFERASE"
"5C3Z","X-RAY DIFFRACTION","2015-06-17","5C3Z","1.9","TRANSFERASE"
"5C40","X-RAY DIFFRACTION","2015-06-17","5C40","1.5","TRANSFERASE"
"5C41","X-RAY DIFFRACTION","2015-06-17","5C41","1.95","TRANSFERASE"
"5C42","X-RAY DIFFRACTION","2015-06-17","5C42","3.5","TRANSFERASE, HYDROLASE/INHIBITOR"
"5C44","X-RAY DIFFRACTION","2015-06-17","5C44","3.95","TRANSFERASE/DNA/RNA"
"5C46","X-RAY DIFFRACTION","2015-06-17","5C46","2.65","Transferase/Signaling Protein"
"5C47","X-RAY DIFFRACTION","2015-06-17","5C47","1.39","TRANSFERASE"
"5C48","X-RAY DIFFRACTION","2015-06-17","5C48","1.46","TRANSFERASE"
"5C49","X-RAY DIFFRACTION","2015-06-17","5C49","1.49","TRANSFERASE"
"5C4A","X-RAY DIFFRACTION","2015-06-17","5C4A","4.2","TRANSFERASE/RNA/DNA"
"5C4B","X-RAY DIFFRACTION","2015-06-17","5C4B","1.54","TRANSFERASE"
"5C4C","X-RAY DIFFRACTION","2015-06-18","5C4C","1.43","TRANSFERASE"
"5C4D","X-RAY DIFFRACTION","2015-06-18","5C4D","1.4","TRANSFERASE"
"5C4E","X-RAY DIFFRACTION","2015-06-18","5C4E","1.55","TRANSFERASE"
"5C4F","X-RAY DIFFRACTION","2015-06-18","5C4F","1.41","TRANSFERASE"
"5C4G","X-RAY DIFFRACTION","2015-06-18","5C4G","3.2","Transferase/Signaling Protein"
"5C4J","X-RAY DIFFRACTION","2015-06-18","5C4J","4","TRANSFERASE/DNA/RNA"
"5C4X","X-RAY DIFFRACTION","2015-06-18","5C4X","4","TRANSFERASE/RNA/DNA"
"5C51","X-RAY DIFFRACTION","2015-06-19","5C51","3.426","transferase/dna"
"5C52","X-RAY DIFFRACTION","2015-06-19","5C52","3.637","transferase/DNA"
"5C53","X-RAY DIFFRACTION","2015-06-19","5C53","3.567","transferase/dna"
"5C56","X-RAY DIFFRACTION","2015-06-19","5C56","2.685","HYDROLASE"
"5C5A","X-RAY DIFFRACTION","2015-06-19","5C5A","1.146","LIGASE"
"5C5E","X-RAY DIFFRACTION","2015-06-19","5C5E","2.82","TRANSCRIPTION"
"5C5J","X-RAY DIFFRACTION","2015-06-20","5C5J","2.1","Transferase/DNA"
"5C5K","X-RAY DIFFRACTION","2015-06-20","5C5K","3.31","TRANSFERASE"
"5C5P","X-RAY DIFFRACTION","2015-06-21","5C5P","1.75","TRANSFERASE/TRANSFERASE INHIBITOR"
"5C5Q","X-RAY DIFFRACTION","2015-06-21","5C5Q","2","TRANSFERASE/TRANSFERASE INHIBITOR"
"5C5R","X-RAY DIFFRACTION","2015-06-21","5C5R","1.55","TRANSFERASE/TRANSFERASE INHIBITOR"
"5C6C","X-RAY DIFFRACTION","2015-06-22","5C6C","2.05","PROTEIN BINDING"
"5C6D","X-RAY DIFFRACTION","2015-06-22","5C6D","2.292","HYDROLASE/LIGASE"
"5C6H","X-RAY DIFFRACTION","2015-06-23","5C6H","2.05","APOPTOSIS/APOPTOSIS REGULATOR"
"5C6K","X-RAY DIFFRACTION","2015-06-23","5C6K","1.9","HYDROLASE"
"5C6U","X-RAY DIFFRACTION","2015-06-23","5C6U","1.83","TRANSFERASE"
"5C74","X-RAY DIFFRACTION","2015-06-24","5C74","1.9","TRANSFERASE"
"5C77","X-RAY DIFFRACTION","2015-06-24","5C77","2.5","TRANSFERASE"
"5C7A","X-RAY DIFFRACTION","2015-06-24","5C7A","2.36","APOPTOSIS"
"5C7B","X-RAY DIFFRACTION","2015-06-24","5C7B","2.68","APOPTOSIS"
"5C7C","X-RAY DIFFRACTION","2015-06-24","5C7C","2.32","APOPTOSIS"
"5C7D","X-RAY DIFFRACTION","2015-06-24","5C7D","2.25","APOPTOSIS"
"5C7J","X-RAY DIFFRACTION","2015-06-24","5C7J","3","LIGASE/SIGNALING PROTEIN"
